,employee_id,age,attrition,businesstravel,$_dailyrate,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,$_hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,$_monthlyincome,$_monthlyrate,numcompaniesworked,overtime,%_percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,$_salary,remotework
1156,1157,22,No,non_travel,348.21, research & development ,1,2,None,4,male,43.5249312877225,3,1, research scientist ,3,None,2812.5,7312.5,0,no,12,3.1584307344256874,4,full time,0,7.059890085642555,2,4.0,3,None,1,2,2001,33750.0,yes
1157,1158,32,No,travel_rarely,290.04,None,29,4,None,3,female,36.25242882970144,2,1, laboratory technician ,2,single,2342.59,6090.75,1,no,13,3.0,3,part time,0,6.0,3,3.0,6,None,4,1,1991,28111.13,no
1158,1159,32,No,non_travel,234.1,None,36,4,None,2,male,29.26077359964114,2,1, sales representative ,2,None,1890.83,4916.17,0,no,14,3.0,2,part time,1,5.487512627566386,2,3.0,2,None,2,2,1991,22690.0,yes
1159,1160,21,No,travel_rarely,290.04, sales ,5,1,medical,3,male,36.25243858339458,3,1, sales representative ,1,single,2342.59,6090.75,1,no,11,3.0,4,part time,0,6.258228836044083,6,3.0,2,None,1,2,2002,28111.13,yes
1160,1161,36,No,non_travel,556.26,None,13,2,life sciences,13,female,69.53,3,2, manufacturing director ,2,None,4758.075797022399,11681.39,7,no,13,3.0,2,part time,3,18.0,3,3.0,4,None,0,2,1987,53914.11,yes
1161,1162,29,Yes,travel_rarely,493.9,None,38,4,None,38,male,61.73539175061233,3,1, research scientist ,4,married,4246.890848878438,10371.83,9,no,14,3.0,2,full time,3,4.0,3,4.0,2,None,2,2,1994,47870.0,yes
1162,1163,32,No,travel_rarely,290.04,None,2,3,technical degree,4,male,36.25,3,1, research scientist ,1,None,2575.6193990287834,6090.75,1,no,14,3.0,4,part time,0,6.16890599233812,4,3.0,4,None,1,2,1991,28111.13,yes
1163,1164,40,No,travel_rarely,289.82,None,2,4,None,3,male,36.23,2,1, research scientist ,3,None,2340.83,6086.17,2,no,14,3.0,4,part time,0,8.0,2,3.0,2,None,2,2,1983,28090.0,yes
1164,1165,35,No,travel_frequently,556.26,None,18,4,life sciences,3,male,69.53070731177549,3,2, healthcare representative ,3,None,4492.84,11681.39,1,no,14,3.0,4,part time,2,9.926599148760499,2,4.0,10,None,0,2,1988,53914.11,no
1165,1166,50,Yes,travel_rarely,1119.86, sales ,40,3,marketing,4,male,128.58146358128977,2,3, sales executive ,1,None,9045.0,23517.0,4,no,13,3.0,2,part time,1,20.0,3,3.0,3,None,2,0,1973,99700.21325687076,yes
1166,1167,26,No,non_travel,290.04,None,5,3,other,4,female,36.25243858339458,2,1, sales representative ,3,single,2342.59,6090.75,0,no,18,3.0,4,part time,0,6.258228836044083,2,3.0,4,None,0,0,1997,28111.13,yes
1167,1168,36,No,travel_frequently,265.26,None,23,2,medical,3,male,33.16,4,2, laboratory technician ,4,None,2142.5,5570.5,4,no,17,3.0,3,part time,1,17.0,3,3.0,5,None,0,3,1987,25710.0,no
1168,1169,27,No,travel_rarely,633.7,None,4,3,life sciences,2,male,79.21091906900476,4,2, manufacturing director ,2,None,5392.984243314218,13307.67,1,yes,20,4.0,2,part time,1,6.0,0,3.0,6,None,0,3,1996,61420.0,no
1169,1170,33,No,non_travel,257.52,None,2,3,medical,3,male,32.18845338887832,3,1, laboratory technician ,4,None,2309.0847776179903,5408.0,4,no,11,3.0,4,part time,0,7.0,3,3.0,1,1.0,0,0,1990,24960.0,no
1170,1171,36,No,non_travel,352.75,None,5,4,life sciences,2,female,44.09240031253301,2,1, research scientist ,1,married,2849.17,7407.83,9,yes,14,3.0,4,full time,1,7.122442617565571,3,4.0,1,None,0,0,1987,34190.0,yes
1171,1172,31,No,non_travel,258.04, research & development ,1,4,medical,3,male,32.25,3,1, research scientist ,2,single,2084.17,5418.83,1,no,17,3.0,2,part time,0,1.0,4,3.0,1,None,1,0,1992,25010.0,yes
1172,1173,22,No,travel_rarely,290.04, research & development ,2,1,technical degree,3,male,36.25,3,1, laboratory technician ,4,None,2575.6293888037735,6090.75,0,no,14,3.0,3,part time,1,3.0,2,3.0,2,None,2,1,2001,28111.13,yes
1173,1174,27,No,non_travel,264.75,None,3,3,None,3,male,32.188837359475755,2,1, research scientist ,3,divorced,2138.33,5559.67,1,no,15,3.0,4,part time,1,1.0,2,2.0,1,None,0,1,1996,24960.478644722418,yes
1174,1175,33,No,travel_rarely,290.04,None,2,3,life sciences,3,male,36.25235192851578,3,1, research scientist ,4,None,2342.59,6090.75,0,no,14,3.0,1,part time,0,4.0,2,2.747945707039882,3,None,0,2,1990,28111.13,yes
1175,1176,36,No,travel_frequently,290.04,None,18,1,None,2,female,36.25250617428415,3,1, laboratory technician ,4,single,2575.613674950785,6090.75,1,no,13,3.0,1,part time,0,8.0,2,3.0,8,None,1,7,1987,28111.13,yes
1176,1177,37,No,non_travel,404.44,None,18,2,medical,18,female,50.56,2,1, research scientist ,1,None,3266.67,8493.33,2,no,14,3.1569774024582733,1,full time,1,7.834727870712188,2,2.0,3,None,0,2,1986,39200.0,yes
1177,1178,32,No,non_travel,290.04,None,7,3,None,2,male,36.25239103755481,4,1, laboratory technician ,2,married,2342.59,6090.75,1,no,20,4.0,3,part time,0,5.0,3,1.0,5,None,0,3,1991,28111.13,yes
1178,1179,51,No,travel_rarely,556.26,None,35,3,medical,35,male,69.5307001340242,1,2, manufacturing director ,2,divorced,4758.101493902699,11681.39,5,no,18,3.0,4,part time,1,9.824930754567,3,3.0,4,None,1,2,1972,53914.11,yes
1179,1180,49,No,non_travel,1440.73,None,45,2,technical degree,45,female,100.40849214934497,2,4, healthcare representative ,3,None,11636.67,30255.33,7,yes,12,3.0,4,part time,0,11.35683038007925,2,3.0,7,None,0,7,1974,77855.86116160481,yes
1180,1181,35,No,non_travel,674.76,None,9,4,None,3,male,84.34412549412568,2,2, healthcare representative ,2,single,5450.0,14170.0,9,no,19,3.0,3,full time,0,11.5595434947073,5,3.0,1,None,0,0,1988,65400.0,yes
1181,1182,22,No,non_travel,231.52,None,11,3,medical,1,female,36.771700628449324,3,1, research scientist ,2,married,1870.0,4862.0,1,no,13,3.0,4,part time,1,2.0,1,3.0,2,None,1,2,2001,28513.87983546093,no
1182,1183,33,No,non_travel,1669.78,None,1,5,None,1,female,208.72281484841335,4,4, research director ,3,None,13486.67,35065.33,4,no,19,3.0,3,full time,1,10.0,2,3.0,6,1.0,0,5,1990,161840.0,no
1183,1184,31,Yes,non_travel,436.74, sales ,13,4,medical,2,male,76.3147966920047,3,2, sales executive ,1,divorced,3527.5,9171.5,2,no,17,3.0,3,part time,0,11.212512205261104,2,1.0,3,None,1,2,1992,59174.29721334724,no
1184,1185,45,Yes,non_travel,556.26,None,26,4,None,1,female,69.5305178892197,3,2, sales executive ,1,None,4758.116653807831,11681.39,2,no,14,3.0,4,part time,2,5.0,4,3.0,1,None,0,0,1978,53914.11,yes
1185,1186,53,No,non_travel,1528.43,None,7,3,None,3,male,185.84065158211735,4,4, research director ,3,married,12345.0,32097.0,3,no,19,3.0,3,part time,0,32.0,3,3.0,5,None,1,3,1970,144097.1279537953,yes
1186,1187,34,No,travel_rarely,556.26,None,8,2,None,2,female,69.53070469585357,3,2, healthcare representative ,3,None,4492.84,11681.39,3,no,11,3.0,4,part time,0,10.0,2,3.0,5,None,4,3,1989,53914.11,yes
1187,1188,43,No,non_travel,1770.37,None,14,2,life sciences,2,male,221.29803507683135,3,4, research director ,1,None,14711.42929642292,37177.83,6,no,24,4.0,3,full time,1,26.49843316830896,3,3.0,4,None,1,0,1980,171590.0,no
1188,1189,28,No,travel_rarely,290.04,None,8,2,medical,2,male,54.18848644497561,2,1, human resources ,4,divorced,2342.59,6090.75,1,no,13,3.0,4,part time,1,6.0,6,3.0,5,None,0,4,1995,42018.28282720106,yes
1189,1190,42,No,travel_frequently,290.04, research & development ,2,1,None,2,male,36.25250437272204,3,1, research scientist ,4,single,2342.59,6090.75,5,no,14,3.0,4,part time,0,8.0,2,3.0,2,None,2,2,1981,28111.13,yes
1190,1191,27,No,travel_rarely,239.16,None,4,3,None,2,female,32.89601922702073,3,1, research scientist ,3,None,1931.67,5022.33,1,no,19,3.0,3,part time,0,1.0,2,3.0,1,None,0,0,1996,25508.80614246208,yes
1191,1192,40,No,non_travel,373.18,None,9,4,None,4,male,46.64584908574106,3,1, research scientist ,2,None,3257.2728136308715,7836.83,8,yes,14,3.156229412217205,4,full time,1,3.0,2,2.7521970481573588,1,None,0,0,1983,36170.0,yes
1192,1193,37,Yes,non_travel,1032.49,None,1,4,life sciences,1,male,129.0606018065734,2,3, sales executive ,3,married,8339.32,21682.23,5,no,11,3.0,3,part time,0,16.48881833206545,2,1.0,14,None,11,7,1986,100071.84,yes
1193,1194,29,No,travel_frequently,290.04,None,18,3,technical degree,3,female,36.25231551517052,3,1, sales representative ,4,None,2342.59,6090.75,1,no,15,3.0,2,part time,1,3.0,5,3.0,3,None,0,2,1994,28111.13,no
1194,1195,38,No,non_travel,276.92, research & development ,10,1,None,3,male,34.61293449731327,3,1, research scientist ,3,married,2468.1133655061067,5815.33,0,no,17,3.0,2,part time,1,3.0,0,2.0,2,None,0,2,1985,26840.0,no
1195,1196,34,No,non_travel,556.26,None,46,4,None,46,male,69.53092593653247,4,2, sales executive ,4,divorced,4492.84,11681.39,0,no,11,3.0,4,part time,1,16.0,2,2.0,15,None,0,9,1989,53914.11,yes
1196,1197,34,No,travel_rarely,290.04,None,10,4,life sciences,3,female,36.252239972149916,3,1, sales representative ,3,married,2342.59,6090.75,1,yes,19,3.0,4,part time,1,1.0,2,3.0,1,None,0,0,1989,28111.13,no
1197,1198,50,No,travel_rarely,1984.77,None,12,4,medical,12,male,248.09809352675592,3,5, research director ,3,married,16030.83,41680.17,2,no,11,3.0,4,full time,1,29.0,2,2.0,8,None,7,7,1973,192370.0,no
1198,1199,26,Yes,non_travel,245.25,None,21,3,None,1,male,30.66,3,1, laboratory technician ,3,None,1980.83,5150.17,1,no,20,3.1588469937832313,3,part time,1,1.0,0,2.0,1,None,0,0,1997,23770.0,no
1199,1200,28,No,travel_frequently,290.04, research & development ,6,3,life sciences,3,male,75.67588457790191,2,1, research scientist ,3,divorced,2342.59,6090.75,1,yes,14,3.0,4,part time,1,11.580426844588569,2,3.0,3,None,0,2,1995,58678.88934049508,no
1200,1201,28,Yes,non_travel,290.04,None,12,1,None,3,female,36.25243334513587,3,1, laboratory technician ,4,married,2575.6194130915255,6090.75,1,no,11,3.160095097798775,4,part time,0,6.168915863646722,4,2.0,1,None,0,0,1995,28111.13,yes
1201,1202,40,No,non_travel,456.24,None,29,2,medical,29,female,57.03,2,2, research scientist ,4,married,3938.125081504007,9581.0,3,yes,13,3.0,4,part time,1,16.0,3,1.0,1,None,0,0,1983,44220.0,yes
1202,1203,19,No,travel_rarely,263.3,None,47,2,None,3,male,33.154248419353216,3,1, research scientist ,1,single,2126.67,5529.33,1,no,25,3.158254027634441,3,part time,0,1.0,4,3.0,1,None,0,0,2004,25709.027856740922,no
1203,1204,20,No,travel_rarely,276.3,None,21,3,marketing,3,male,34.53551827490755,4,1, sales representative ,4,single,2231.67,5802.33,1,no,17,3.0,4,part time,0,2.0,2,3.0,2,None,2,2,2003,26780.0,yes
1204,1205,40,No,non_travel,556.26,None,10,3,None,2,female,69.53,2,2, sales executive ,2,divorced,4758.110398276519,11681.39,7,no,12,3.0,2,part time,1,7.0,2,4.0,5,None,1,3,1983,53914.11,no
1205,1206,19,Yes,non_travel,290.04,None,10,3,None,1,female,36.252453155416674,2,1, research scientist ,2,None,2575.6194830623544,6090.75,1,no,25,4.0,2,part time,0,6.168899673859439,2,4.0,1,1.0,0,0,2004,28111.13,yes
1206,1207,59,No,non_travel,533.52,None,3,3,None,3,female,66.69,2,2, sales executive ,4,single,4571.661267358279,11203.83,5,no,17,3.0,4,part time,0,13.0,2,3.0,6,None,0,5,1964,51710.0,no
1207,1208,30,No,travel_rarely,1229.43, research & development ,17,4,medical,2,female,153.68,3,3, manager ,1,None,10276.765844293128,25818.0,1,yes,23,4.0,4,full time,2,19.069625343607218,2,3.0,9,None,0,8,1993,119160.0,no
1208,1209,45,No,travel_rarely,967.78,None,29,3,None,2,male,120.97,3,3, manufacturing director ,4,married,8131.752164052273,20323.33,4,yes,18,3.1437091323167805,4,part time,2,15.4763543840846,4,4.0,3,None,1,2,1978,93800.0,yes
1209,1210,40,No,travel_rarely,290.04,None,2,3,None,3,male,76.93301889006825,3,1, research scientist ,3,None,2342.59,6090.75,2,no,14,3.0,3,part time,1,11.750130914508281,3,4.0,3,None,1,2,1983,59653.629458808726,no
1210,1211,30,No,non_travel,556.26,None,42,1,life sciences,4,male,50.31559323647741,3,2, sales executive ,3,None,4492.84,11681.39,8,no,15,3.157292479511644,3,part time,2,4.0,2,2.0,2,None,2,2,1993,39015.39065954975,no
1211,1212,24,No,non_travel,290.04, research & development ,24,2,technical degree,3,male,36.252438733605565,2,1, laboratory technician ,1,None,2575.619443298778,6090.75,0,no,14,3.1601361251330387,2,part time,3,6.1689064714571575,3,3.0,1,None,0,0,1999,28111.13,no
1212,1213,32,No,non_travel,606.46,None,5,2,life sciences,4,female,85.22835877667086,2,2, research scientist ,2,married,4898.33,12735.67,3,no,12,3.0,1,part time,1,12.0,2,3.0,7,None,2,5,1991,66085.60190902019,yes
1213,1214,28,Yes,travel_rarely,290.04,None,24,3,medical,3,male,36.25243858339458,3,1, laboratory technician ,2,married,2342.59,6090.75,1,no,17,3.0,3,part time,3,6.258228836044083,3,3.0,1,None,0,0,1995,28111.13,no
1214,1215,49,No,non_travel,556.26, sales ,11,4,None,4,female,69.53063659206087,3,2, sales executive ,4,single,4758.107255520739,11681.39,3,no,12,3.0,3,part time,0,8.0,1,4.0,5,None,0,4,1974,53914.11,yes
1215,1216,38,No,travel_frequently,254.63, research & development ,2,2,medical,3,female,31.83,2,1, laboratory technician ,2,married,2285.395221071864,5347.33,4,no,14,3.0,2,part time,1,9.0,4,2.0,6,None,0,5,1985,24680.0,no
1216,1217,46,No,travel_rarely,1973.98,None,2,4,None,3,male,246.75,3,5, research director ,4,None,15943.72,41453.67,7,no,17,3.0,3,full time,1,24.0,3,3.0,2,None,2,2,1977,191324.62,yes
1217,1218,34,Yes,travel_frequently,556.26,None,9,4,life sciences,4,male,69.5306947459958,3,2, laboratory technician ,1,None,4758.101463695913,11681.39,4,no,17,3.0,3,part time,1,9.824940146883318,3,2.0,7,None,0,7,1989,53914.11,no
1218,1219,39,No,non_travel,425.8,None,20,3,life sciences,3,male,53.22347219151894,3,2, sales executive ,4,None,3439.17,8941.83,2,no,18,3.0,4,part time,1,7.0,6,3.0,2,None,2,2,1984,41270.0,no
1219,1220,26,Yes,travel_rarely,221.62, human resources ,20,2,None,4,female,27.7,3,1, human resources ,2,married,1790.0,4654.0,0,yes,11,3.0,3,part time,0,6.0,3,3.0,5,None,1,4,1997,21480.0,yes
1220,1221,54,No,travel_rarely,556.26,None,7,4,medical,4,female,90.97176007200508,3,2, research scientist ,4,married,4492.84,11681.39,4,no,15,3.0,2,part time,1,14.0,2,2.0,7,None,1,7,1969,70538.83400841814,no
1221,1222,36,No,travel_frequently,400.94,None,2,1,None,2,male,50.12,2,2, human resources ,4,None,3484.7790809961875,8419.67,1,no,21,4.0,4,part time,0,10.0,2,2.0,10,None,0,8,1987,38860.0,yes
1222,1223,32,Yes,travel_frequently,290.04, research & development ,5,2,None,1,female,36.25250437272204,4,1, research scientist ,3,None,2342.59,6090.75,3,yes,14,3.0,1,part time,0,8.0,2,3.0,4,None,0,3,1991,28111.13,no
1223,1224,32,No,non_travel,687.87,None,15,4,None,3,female,74.85866481500136,3,2, healthcare representative ,4,None,5555.83,14445.17,5,no,18,3.0,2,part time,1,9.0,6,3.0,5,None,1,2,1991,58045.29469094822,yes
1224,1225,28,Yes,non_travel,290.04, research & development ,17,3,None,3,male,36.252433195365974,2,1, laboratory technician ,4,None,2342.59,6090.75,5,no,12,3.0,1,part time,1,6.258238216781789,2,2.0,4,None,0,3,1995,28111.13,yes
1225,1226,33,No,non_travel,290.04,None,1,2,medical,2,male,74.41875026573554,2,1, laboratory technician ,3,divorced,2342.59,6090.75,1,no,12,3.0,3,part time,3,11.410722774668848,2,2.0,1,None,0,0,1990,57704.1492221814,no
1226,1227,37,Yes,travel_rarely,215.63,None,2,2,None,4,male,26.952267970785606,2,1, laboratory technician ,3,single,1965.6777829763682,4528.33,6,yes,15,3.0,2,part time,0,7.0,3,3.0,0,None,0,0,1986,20900.0,yes
1227,1228,59,No,travel_rarely,290.04,None,3,3,medical,3,female,36.25265362119162,4,1, laboratory technician ,1,None,2575.6010753420287,6090.75,4,no,20,3.162637182097637,1,part time,3,12.0,3,2.0,1,None,0,0,1964,28111.13,yes
1228,1229,30,No,travel_rarely,290.04,None,24,1,life sciences,4,male,32.276428240802026,3,1, laboratory technician ,3,divorced,2342.59,6090.75,1,no,22,4.0,2,part time,1,1.0,2,3.0,1,None,0,0,1993,25028.38059468561,yes
1229,1230,22,No,non_travel,290.04,None,16,2,None,4,male,36.252433195365974,4,1, laboratory technician ,4,None,2342.59,6090.75,1,yes,13,3.0,2,part time,2,6.258238216781789,2,2.0,1,None,0,0,2001,28111.13,no
1230,1231,21,No,travel_rarely,290.04,None,15,2,None,3,male,36.2522040023961,3,1, research scientist ,4,single,2575.6388175200627,6090.75,1,no,14,3.0,4,part time,0,0.0,6,3.0,0,None,0,0,2002,28111.13,yes
1231,1232,30,No,travel_rarely,290.04,None,9,2,medical,4,male,36.25,2,1, laboratory technician ,3,None,2342.59,6090.75,1,no,13,3.0,1,part time,0,10.0,5,3.0,10,None,1,8,1993,28111.13,no
1232,1233,39,Yes,travel_rarely,215.22,None,18,3,technical degree,18,male,26.901138583325057,3,2, sales representative ,4,married,1962.2567791545864,4519.67,3,no,14,3.0,3,part time,1,19.0,6,4.0,1,None,0,0,1984,20860.0,yes
1233,1234,24,Yes,travel_rarely,290.04,None,1,3,None,2,male,36.25,3,1, research scientist ,4,None,2575.6199527207996,6090.75,2,yes,16,3.0,1,part time,1,6.0,2,2.7479082674593434,2,None,2,0,1999,28111.13,no
1234,1235,35,No,non_travel,201.29, research & development ,4,2,other,3,male,25.159357171635857,3,1, laboratory technician ,4,divorced,1848.1262648905542,4227.17,1,no,12,3.0,3,part time,1,1.0,3,3.0,1,None,0,0,1988,19510.0,yes
1235,1236,27,No,non_travel,290.04,None,2,4,life sciences,4,female,36.25243858339458,3,1, laboratory technician ,1,divorced,2342.59,6090.75,1,no,13,3.0,4,part time,1,6.258228836044083,6,3.0,1,None,0,0,1996,28111.13,no
1236,1237,26,Yes,non_travel,290.04,None,25,3,life sciences,1,male,32.73239671640773,1,1, laboratory technician ,3,single,2342.59,6090.75,1,no,12,3.0,3,part time,0,1.0,2,2.0,1,None,0,1,1997,25381.939215808467,no
1237,1238,37,No,non_travel,311.79, research & development ,24,2,life sciences,2,male,38.972328344860365,3,1, research scientist ,2,married,2753.9882451549997,6547.67,4,no,21,4.0,1,full time,0,8.0,1,3.0,1,None,0,0,1986,30220.0,no
1238,1239,35,No,non_travel,290.04,None,46,1,None,46,male,33.72911874138147,4,1, laboratory technician ,4,None,2342.59,6090.75,1,no,19,3.1583919180408566,4,part time,0,1.0,2,3.0,1,None,0,1,1988,26154.766065187254,yes
1239,1240,48,Yes,non_travel,1032.49,None,1,2,None,1,male,129.0606125826306,2,3, laboratory technician ,3,None,8339.32,21682.23,9,no,13,3.0,4,part time,0,16.488799570590036,2,3.0,1,None,0,0,1975,100071.84,no
1240,1241,35,No,non_travel,1032.49,None,11,2,medical,3,male,129.06036749087076,2,3, healthcare representative ,1,married,8339.32,21682.23,2,yes,13,3.0,3,part time,1,10.0,3,3.0,4,None,2,3,1988,100071.84,yes
1241,1242,55,No,travel_rarely,1582.77,None,8,3,None,4,female,197.85,3,4, manager ,3,divorced,12783.92,33238.2,2,yes,14,3.0,3,full time,3,21.0,2,3.0,5,None,0,2,1968,153407.07,yes
1242,1243,45,No,non_travel,1003.27,None,7,3,life sciences,2,male,125.40837097111151,3,3, research scientist ,1,None,8103.33,21068.67,2,no,17,3.0,3,part time,1,16.086201374891537,2,3.0,1,None,0,0,1978,97240.0,yes
1243,1244,36,Yes,non_travel,349.56,None,9,3,medical,4,male,43.69,2,1, research scientist ,3,None,2823.33,7340.67,0,no,17,3.0,1,full time,1,7.078391586180522,0,2.0,1,None,0,0,1987,33880.0,yes
1244,1245,36,No,travel_rarely,313.44, research & development ,6,3,life sciences,2,female,76.17904803674972,4,1, laboratory technician ,4,None,2531.67,6582.33,3,no,12,3.0,2,part time,0,11.57587796836742,3,3.0,1,None,0,0,1987,59069.02820651896,yes
1245,1246,45,No,travel_rarely,1032.49, research & development ,6,4,other,4,male,129.06061579191118,3,3, research director ,1,None,8662.240398988579,21682.23,4,yes,14,3.0,2,part time,0,16.36501109486955,3,4.0,0,None,0,0,1978,100071.84,no
1246,1247,55,No,non_travel,1032.49,None,1,2,None,1,male,91.63386748765735,3,3, sales executive ,4,married,8339.32,21682.23,3,no,14,3.0,4,part time,1,11.436157844685733,4,3.0,1,None,1,0,1968,71052.26273827124,yes
1247,1248,23,No,non_travel,239.57,None,2,1,technical degree,3,male,29.944317886766598,3,1, sales representative ,1,divorced,1935.0,5031.0,3,no,13,3.0,3,part time,1,5.562860847327357,3,3.0,0,None,0,0,2000,23220.0,no
1248,1249,32,No,travel_rarely,290.04,None,1,1,life sciences,4,male,36.25243858339458,3,1, research scientist ,1,single,2342.59,6090.75,1,no,13,3.0,4,part time,0,6.258228836044083,2,3.0,1,None,0,0,1991,28111.13,yes
1249,1250,20,Yes,non_travel,301.89, research & development ,6,3,life sciences,4,female,75.66796423952849,2,1, laboratory technician ,4,single,2438.33,6339.67,1,yes,18,3.1486983283016183,2,part time,0,11.542659682867235,5,3.0,1,None,1,0,2003,58672.7474080273,no
1250,1251,37,No,non_travel,556.26,None,2,2,life sciences,3,male,69.53,2,2, healthcare representative ,4,divorced,4492.84,11681.39,5,no,14,3.0,4,part time,1,17.0,2,4.0,1,None,0,0,1986,53914.11,no
1251,1252,22,No,non_travel,290.04, research & development ,15,3,None,2,female,36.25,3,1, laboratory technician ,4,single,2342.59,6090.75,1,no,15,3.0,3,part time,0,6.258228835386651,5,3.0,0,None,0,0,2001,28111.13,no
1252,1253,34,No,non_travel,464.8,None,24,4,life sciences,24,female,58.1,2,2, research scientist ,2,None,3754.17,9760.83,6,no,15,3.0,3,part time,1,8.666405852413877,3,3.0,1,None,0,0,1989,45050.0,yes
1253,1254,36,No,non_travel,292.5,None,3,2,life sciences,1,female,36.56051988588633,3,1, laboratory technician ,4,divorced,2595.8236884850585,6142.5,5,no,22,4.0,1,full time,1,6.202754561489988,2,3.0,1,None,0,0,1987,28350.0,no
1254,1255,19,Yes,travel_rarely,290.04, sales ,22,1,marketing,4,male,36.25219861401294,3,1, sales representative ,3,single,2575.6387873436756,6090.75,1,yes,19,3.0,4,part time,0,0.0,2,2.0,0,None,0,0,2004,28111.13,yes
1255,1256,41,No,non_travel,290.04,None,9,4,life sciences,3,male,36.25247915892777,3,1, laboratory technician ,1,None,2575.6168291609188,6090.75,2,no,21,4.0,4,part time,1,7.0,2,3.0,5,None,1,4,1982,28111.13,yes
1256,1257,19,No,non_travel,290.04,None,18,1,None,2,female,36.2522416664924,3,1, laboratory technician ,2,single,2342.59,6090.75,1,no,14,3.1575234368748055,4,part time,0,1.0,3,3.0,1,None,0,0,2004,28111.13,no
1257,1258,51,No,non_travel,556.26,None,7,4,None,2,male,69.53070469585357,2,2, manufacturing director ,3,married,4492.84,11681.39,2,no,17,3.0,3,part time,0,10.0,2,3.0,1,None,0,0,1972,53914.11,yes
1258,1259,58,No,non_travel,290.04,None,9,3,None,2,female,36.25254931351662,2,1, research scientist ,2,married,2575.610513342212,6090.75,4,yes,20,4.0,2,part time,1,9.0,3,2.0,1,None,0,0,1965,28111.13,no
1259,1260,19,Yes,travel_frequently,290.04,None,1,1,None,3,female,36.2522493770818,1,1, sales representative ,1,None,2342.59,6090.75,0,no,21,4.0,1,part time,0,1.0,5,2.749238749116161,0,None,0,0,2004,28111.13,yes
1260,1261,19,Yes,travel_rarely,290.04,None,2,3,life sciences,2,male,36.25224533989652,2,1, laboratory technician ,4,single,2342.59,6090.75,1,no,22,4.0,3,part time,0,1.0,3,2.0,1,None,1,0,2004,28111.13,yes
1261,1262,35,Yes,travel_rarely,556.26,None,23,2,None,2,male,69.53062915283296,2,2, manufacturing director ,3,None,4492.84,11681.39,3,yes,13,3.0,1,part time,0,8.0,1,3.0,1,None,0,1,1988,53914.11,yes
1262,1263,38,No,travel_rarely,676.1,None,38,4,None,4,male,84.51188094495063,3,2, manufacturing director ,3,None,5740.595234177905,14198.17,9,no,14,3.0,2,full time,0,14.0,3,3.0,1,None,0,0,1985,65530.0,no
1263,1264,38,Yes,non_travel,688.48,None,29,1,medical,2,male,86.05963473397729,3,2, healthcare representative ,1,married,5560.83,14458.17,7,yes,19,3.1523548209260723,2,full time,0,17.0,2,3.0,1,None,0,0,1985,66730.0,no
1264,1265,41,No,non_travel,1402.25, sales ,6,3,life sciences,4,female,175.28,3,3, manager ,4,single,11325.83,29447.17,3,yes,18,3.0,3,full time,0,21.58387131228524,3,3.0,1,None,0,0,1982,135910.0,no
1265,1266,59,No,travel_rarely,224.61,None,3,3,life sciences,3,male,28.07430770323404,2,1, research scientist ,4,married,2039.2649961138586,4716.83,3,no,17,3.0,1,part time,1,7.0,6,3.0,1,None,0,0,1964,21770.0,yes
1266,1267,50,No,travel_rarely,2013.66,None,1,4,medical,4,female,251.70929396114786,3,5, manager ,4,divorced,16264.17,42286.83,3,no,11,3.0,3,full time,1,30.008804967832432,3,2.0,7,None,0,6,1973,195170.0,no
1267,1268,41,No,travel_rarely,556.26, research & development ,19,2,life sciences,3,male,69.53096370804278,3,2, research scientist ,1,divorced,4492.84,11681.39,2,no,16,3.0,1,part time,2,17.0,2,2.0,1,None,0,0,1982,53914.11,yes
1268,1269,45,No,non_travel,1981.16,None,1,3,None,3,male,247.6465525378676,4,5, manager ,4,None,16001.67,41604.33,0,no,11,3.0,3,full time,1,25.0,2,3.0,24,None,1,7,1978,192020.0,no
1269,1270,37,Yes,non_travel,1036.7,None,10,3,medical,1,male,129.58703770773843,3,3, manufacturing director ,3,None,8373.33,21770.67,6,no,11,3.14174587542474,2,full time,2,17.0,5,3.0,1,None,0,0,1986,100480.0,yes
1270,1271,51,No,non_travel,280.94,None,38,3,None,3,male,35.11584048951928,3,1, research scientist ,4,married,2269.17,5899.83,1,no,11,3.0,2,part time,0,1.0,0,2.0,1,None,0,0,1972,27230.0,yes
1271,1272,28,Yes,travel_rarely,290.04,None,2,4,life sciences,1,male,36.25,3,1, laboratory technician ,3,single,2342.59,6090.75,2,no,11,3.0,3,part time,0,5.0,5,1.0,0,None,0,0,1995,28111.13,no
1272,1273,29,No,travel_rarely,685.49,None,2,3,medical,1,male,85.69,2,2, sales executive ,2,married,5817.578332023021,14395.33,2,no,19,3.0,2,full time,2,10.0,2,2.7604965906888386,0,None,0,0,1994,66440.0,yes
1273,1274,31,No,travel_rarely,556.26, research & development ,23,3,medical,2,male,69.53070634512997,2,2, healthcare representative ,4,None,4492.84,11681.39,0,no,21,3.1533336308718383,2,part time,1,10.0,2,3.0,9,None,7,8,1992,53914.11,yes
